1.011292573422331600e+02,7.008044391418276575e+01
9.552334983940633606e+01,6.959457596649956201e+01
8.999733931641621609e+01,6.911284684066649220e+01
8.455375435977751408e+01,6.863229195722136922e+01
7.918463384587410303e+01,6.815162747131365961e+01
7.389525917124490206e+01,6.767051731231924805e+01
6.867978979071105528e+01,6.718673902113157226e+01
6.353577156948545479e+01,6.670093600356186414e+01
5.846437742995898645e+01,6.620979250676786876e+01
5.346285500967357507e+01,6.571391834948082078e+01
4.852502141068778485e+01,6.521112995935374101e+01
4.365208640674935481e+01,6.469992489352293319e+01
3.883845905557216582e+01,6.418011453999099558e+01
3.408505062036589095e+01,6.365015119944667532e+01
2.938522611206826340e+01,6.310783373226383475e+01
2.474054798780414544e+01,6.255361515771053149e+01
2.014427894274681918e+01,6.198532510612626822e+01
1.559239023482911435e+01,6.140169302941303187e+01
1.108774664737510562e+01,6.080189937162822389e+01
6.621925185872918007e+00,6.018508123434332191e+01
2.192113491522132307e+00,5.954867987860943401e+01
-2.204538486880203152e+00,5.889364367263240041e+01
-6.568253837601371714e+00,5.821825687086000300e+01
-1.090726822549521913e+01,5.752183665926001765e+01
-1.522089337673433462e+01,5.680124850500860845e+01
-1.951844234649063736e+01,5.605728425542348248e+01
-2.379391585655058350e+01,5.528845868294298782e+01
-2.806191460852902253e+01,5.449400686541574146e+01
-3.231663502212809647e+01,5.367240919882780048e+01
-3.656328310214765764e+01,5.282403569736604254e+01
-4.081178137575253118e+01,5.194616132480816617e+01
-4.505732489339881397e+01,5.103871855575776806e+01
-4.930821856595888875e+01,5.010294334100332492e+01
-5.356464709911071509e+01,4.913559372102425726e+01
-5.783207564461293515e+01,4.813535132417063522e+01
-6.211369663853881207e+01,4.710328117280820237e+01
-6.641238770536598679e+01,4.603883643908208967e+01
-7.073072910569638339e+01,4.493987227192237555e+01
-7.507223207394919484e+01,4.380570278345284407e+01
-7.943996777725359948e+01,4.263915064643050101e+01
-8.383655459044263125e+01,4.143470273377928947e+01
-8.826526628478899283e+01,4.019523277465109601e+01
-9.272840991792500631e+01,3.892039263466966759e+01
-9.722930088578178243e+01,3.760795327803485577e+01
-1.017695640622504811e+02,3.625949217395228885e+01
-1.063528185351345883e+02,3.487274281191874081e+01
-1.109809707194751240e+02,3.344758136414683491e+01
-1.156567123567559747e+02,3.198696763643481944e+01
-1.203809168187551535e+02,3.048777407177792043e+01
-1.251554325199376763e+02,2.894993098397799969e+01
-1.299860631491260108e+02,2.737399384278077719e+01
-1.348690805643984163e+02,2.576133731369337454e+01
-1.398070977904703796e+02,2.411171944626349273e+01
-1.448060053575941026e+02,2.242410510805169821e+01
-1.498656236434739526e+02,2.069742530068749886e+01
-1.549835205185947586e+02,1.893593759134979848e+01
-1.601667309818431022e+02,1.713523766003820015e+01
-1.654088700290000702e+02,1.530054442421432981e+01
-1.707160406565103870e+02,1.342931458866750205e+01
-1.760864944162735810e+02,1.152251632342964172e+01
-1.815218355329569704e+02,9.580325114213607662e+00
-1.870225587944742927e+02,7.604725330744450673e+00
-1.925909468338486192e+02,5.594243126570859204e+00
-1.982197424725882513e+02,3.552703147740970735e+00
-2.039134891492398651e+02,1.479638895039528279e+00
-2.096729616557541647e+02,-6.244998247462376639e-01
-2.154961437118011531e+02,-2.760056871778054699e+00
-2.213811276364780269e+02,-4.922994461835266122e+00
-2.273254029250733481e+02,-7.113529766340754179e+00
-2.333329262824715329e+02,-9.331854767305998166e+00
-2.393996884932850833e+02,-1.157632647624919997e+01
-2.455240941086895248e+02,-1.384444241465482506e+01
-2.517015663864454496e+02,-1.613445277093078190e+01
-2.579313336879309873e+02,-1.844544454045509241e+01
-2.642124760257319167e+02,-2.077644893399314796e+01
-2.705453165303775336e+02,-2.312807536131287733e+01
-2.769202140898653397e+02,-2.549341566382308955e+01
-2.833398470149151080e+02,-2.787622035696939804e+01
-2.897982782130050623e+02,-3.027047201502146123e+01
-2.962965125490043192e+02,-3.267815090738700690e+01
-3.028267131009880586e+02,-3.509544351838019338e+01
-3.093865855494515813e+02,-3.752102054469298054e+01
-3.159736771839753260e+02,-3.995350284202923064e+01
-3.225793836434656328e+02,-4.238900446384685239e+01
-3.292008056583536018e+02,-4.482609509891428701e+01
-3.358409651224370691e+02,-4.726572781159961778e+01
-3.424845543468031792e+02,-4.970151827160362501e+01
-3.491295766337779582e+02,-5.213336700603357343e+01
-3.557771221718562629e+02,-5.456065359724409802e+01
-3.624173270782186478e+02,-5.697939041480118050e+01
-3.690462962436655516e+02,-5.938796722769082237e+01
-3.756551661382821976e+02,-6.178373336368834146e+01
-3.822445176712614625e+02,-6.416601747630900832e+01
-3.887988430045952555e+02,-6.652982883773178457e+01
-3.953247866693687911e+02,-6.887677346262051969e+01
-4.018051279788547276e+02,-7.120065483662770589e+01
-4.082377407541904404e+02,-7.350217911008233784e+01
-4.146200447442805626e+02,-7.577831274170520715e+01
-4.209420816926916586e+02,-7.802637738458751926e+01
-4.271936627066613710e+02,-8.024366427751363062e+01
-4.333758649214082084e+02,-8.243060621979759617e+01
-4.394809964837182861e+02,-8.458343592888815010e+01
-4.454934145274261255e+02,-8.669844341410272648e+01
-4.514191944651660151e+02,-8.877715090725632763e+01
-4.572402375230349776e+02,-9.081392347548688804e+01
-4.629573727086685722e+02,-9.280926851953763901e+01
-4.685587812946964732e+02,-9.475971553204087172e+01
-4.740451801741635904e+02,-9.666575270301882483e+01
-4.794038768978488179e+02,-9.852323595453944449e+01
-4.846248587105143315e+02,-1.003305139190270268e+02
-4.897078941917839643e+02,-1.020873472379788325e+02
-4.946460426177403633e+02,-1.037910881930160656e+02
-4.994292442398193543e+02,-1.054401683087791639e+02
-5.040575416305674707e+02,-1.070345780221951912e+02
-5.085141004344421276e+02,-1.085703751799749455e+02
-5.128042925795818974e+02,-1.100483614294265919e+02
-5.169129211639835830e+02,-1.114664213676711029e+02
-5.208396412892908529e+02,-1.128238238623302863e+02
-5.245741248334200009e+02,-1.141187034707587031e+02
-5.281172149672249816e+02,-1.153515693093042955e+02
-5.314586624776885628e+02,-1.165203059516540662e+02
-5.345941693807275215e+02,-1.176247900038354715e+02
-5.375194738991151553e+02,-1.186639708090737599e+02
-5.402304458077452409e+02,-1.196381316989648269e+02
-5.427236154762532578e+02,-1.205462660011006619e+02
-5.449950506963507451e+02,-1.213887508724133824e+02
-5.470362809332466441e+02,-1.221639586623242337e+02
-5.488494422543139990e+02,-1.228733379301509672e+02
-5.504263987235677860e+02,-1.235156997705890234e+02
-5.517644923505284851e+02,-1.240913017882535598e+02
-5.528612482309873712e+02,-1.246004690139993443e+02
-5.537215966676491234e+02,-1.250448090560549019e+02
-5.543365523723708748e+02,-1.254236895233572398e+02
-5.547061706160257017e+02,-1.257377484316031939e+02
-5.548226207418625791e+02,-1.259864394293690850e+02
-5.546969823276511988e+02,-1.261730585973308933e+02
-5.543185720036722159e+02,-1.262961740689385124e+02
-5.536913458745073058e+02,-1.263578726534960595e+02
-5.528163638828663125e+02,-1.263593407692520998e+02
-5.516937489112078765e+02,-1.263017131754848066e+02
-5.503205496517425672e+02,-1.261852579442463878e+02
-5.487013766370575922e+02,-1.260122701251226829e+02
-5.468331856248159966e+02,-1.257830626230949491e+02
-5.447233056082453686e+02,-1.255003699829993877e+02
-5.423684629888487052e+02,-1.251645190815918909e+02
-5.397765640906586668e+02,-1.247783752617204556e+02
-5.369503571022106598e+02,-1.243436242010221946e+02
-5.338883668951758636e+02,-1.238608028256626881e+02
-5.305925721027247164e+02,-1.233316569725615892e+02
-5.270728391504640058e+02,-1.227593050037261833e+02
-5.233278092463976918e+02,-1.221443792709165734e+02
-5.193669819798243452e+02,-1.214900276219711941e+02
-5.151948018565268512e+02,-1.207981872539673986e+02
-5.108108013511341028e+02,-1.200695833250784403e+02
-5.062213486189178866e+02,-1.193064013035089204e+02
-5.014376123456705727e+02,-1.185124596761002209e+02
-4.964567729120104218e+02,-1.176871190130655975e+02
-4.912933881614232519e+02,-1.168351476431863460e+02
-4.859450631642661165e+02,-1.159563759794776132e+02
-4.804248987121592904e+02,-1.150543245314485290e+02
-4.747382218438694963e+02,-1.141308571648333441e+02
-4.688904420216446738e+02,-1.131878218399231741e+02
-4.628870443621005961e+02,-1.122270495342737178e+02
-4.567320011716491308e+02,-1.112495347952918792e+02
-4.504406926528822623e+02,-1.102594839986555115e+02
-4.440173932851241148e+02,-1.092578082628314178e+02
-4.374647251455061223e+02,-1.082458272564425954e+02
-4.307965530134262622e+02,-1.072267929836710749e+02
-4.240141610994476764e+02,-1.062011218621342437e+02
-4.171315356769883351e+02,-1.051719361423191117e+02
-4.101501342606144931e+02,-1.041395466308645297e+02
-4.030804565371154240e+02,-1.031066085327906876e+02
-3.959239775990045587e+02,-1.020733538927023005e+02
-3.887025445563093058e+02,-1.010440810509720961e+02
-3.814104305970801647e+02,-1.000183003089382225e+02
-3.740605890337951109e+02,-9.899777915605741896e+01
-3.666551395549485051e+02,-9.798341052026454179e+01
-3.592075334159787872e+02,-9.697768462436727077e+01
-3.517190577899419850e+02,-9.598044863519204739e+01
-3.442029365669715162e+02,-9.499397844564002469e+01
-3.366603433227004984e+02,-9.401796046222598591e+01
-3.291045268214906514e+02,-9.305545932039416357e+01
-3.215363486289496677e+02,-9.210604590164308547e+01
-3.139606294716090247e+02,-9.117038575488111007e+01
-3.063932902440826069e+02,-9.025030918483152220e+01
-2.988311862447310432e+02,-8.934507141495272720e+01
-2.912824610430532175e+02,-8.845621332653475122e+01
-2.837548253052601694e+02,-8.758406742793673061e+01
-2.762484908151236027e+02,-8.672892119090892038e+01
-2.687744276389011588e+02,-8.589086817432708187e+01
-2.613397160032682791e+02,-8.507104214385863372e+01
-2.539439031864397123e+02,-8.426956158067608271e+01
-2.465900063652944141e+02,-8.348519925934333230e+01
-2.392914740126957156e+02,-8.271979756321343302e+01
-2.320402079467655199e+02,-8.197119171233624968e+01
-2.248455828052336756e+02,-8.124130845510747179e+01
-2.177165774100519116e+02,-8.052931477472563415e+01
-2.106480566595499795e+02,-7.983535912737825413e+01
-2.036485340587335884e+02,-7.915702922650486073e+01
-1.967192272827309125e+02,-7.849651047994680653e+01
-1.898579859576145452e+02,-7.785225797084650878e+01
-1.830788573967801938e+02,-7.722490900323023766e+01
-1.763726207245540252e+02,-7.661212024443318569e+01
-1.697461770488081356e+02,-7.601372187557014115e+01
-1.631996627202901209e+02,-7.542889636496221328e+01
-1.567361842228293938e+02,-7.485934972663812914e+01
-1.503553845730828584e+02,-7.430112050802442525e+01
-1.440567997016472361e+02,-7.375483437006961651e+01
-1.378427206784841133e+02,-7.321892479544749222e+01
-1.317151993291887493e+02,-7.269333801125108607e+01
-1.256702069815797387e+02,-7.217772257490220511e+01
-1.197121062455088065e+02,-7.166962703422632330e+01
-1.138365127181656078e+02,-7.116864833398811641e+01
-1.080473714449842078e+02,-7.067385472996559770e+01
-1.023426664961169621e+02,-7.018404829947233736e+01
-9.671770228897743493e+01,-6.969887911256300583e+01
-9.117535117057495597e+01,-6.921546833373642471e+01
-8.571346187851982279e+01,-6.873436303807970660e+01
-8.032946684097359480e+01,-6.825434360260962308e+01
-7.502299315618523678e+01,-6.777322875787528744e+01
-6.978883364496728348e+01,-6.729071352832613684e+01
-6.463406651395008851e+01,-6.680537095084997645e+01
-5.954546008429069559e+01,-6.631609003759447774e+01
-5.452683296508207178e+01,-6.582043390267435257e+01
-4.957541034764268062e+01,-6.531903772970892419e+01
-4.468772099471635784e+01,-6.481062090844183388e+01
-3.986393756557674806e+01,-6.429162024794433705e+01
-3.509744596003531569e+01,-6.376502989069071958e+01
-3.038719056752255199e+01,-6.322520296238351278e+01
-2.573014482888753207e+01,-6.267286346377514406e+01
-2.112507539625875452e+01,-6.210758998554917554e+01
-1.656521421808704631e+01,-6.152722995127095373e+01
-1.204924437114874181e+01,-6.093139177403916307e+01
-7.573071035246051963e+00,-6.031882880838675476e+01
-3.137976455512848872e+00,-5.968650580617708812e+01
1.264366180831590469e+00,-5.903714269166442108e+01
5.634322240767726697e+00,-5.836548553615020296e+01
9.978721995668845324e+00,-5.767303231741285430e+01
1.430068187497603915e+01,-5.695722188481420289e+01
1.859904380149181335e+01,-5.621855981152423709e+01
2.288093477903965933e+01,-5.545503436192286983e+01
2.714792878947459442e+01,-5.466634826773653799e+01
3.140435627919101336e+01,-5.385138568897656342e+01
3.565379377128864746e+01,-5.300755183210510779e+01
3.989926908280271789e+01,-5.213761716234920129e+01
4.414645051817376498e+01,-5.123668383078508981e+01
4.839464133415866343e+01,-5.030691912048193615e+01
5.265038100402826871e+01,-4.934494276129996848e+01
5.691643918533073077e+01,-4.835193059259844262e+01
6.119489493427200699e+01,-4.732754634299523389e+01
6.548948533782315451e+01,-4.626929062932033077e+01
6.980346221719688060e+01,-4.517822747113937965e+01
7.413969278235252602e+01,-4.405214566101168572e+01
7.850146128790296984e+01,-4.289212101597757965e+01
8.289176251364436609e+01,-4.169590522828426771e+01
8.731346261949761356e+01,-4.046479373954025505e+01
9.176890758181744445e+01,-3.919675480817167568e+01
9.626127809632262711e+01,-3.789293407106178790e+01
1.007933174430746135e+02,-3.655127482745281498e+01
1.053668335350361644e+02,-3.517331151341823414e+01
1.099851053756429735e+02,-3.375688660682337172e+01
1.146493013368152418e+02,-3.230371933136425611e+01
1.193645288463363556e+02,-3.081122509029099632e+01
1.241290686707469746e+02,-2.928189135402420362e+01
1.289458106713596237e+02,-2.771537092357075949e+01
1.338175632887595157e+02,-2.611136080548082816e+01
1.387443084885792928e+02,-2.446868952974419642e+01
1.437314624736510495e+02,-2.278805580328803160e+01
1.487781791900775659e+02,-2.107013802784086920e+01
1.538833901299124989e+02,-1.931567123831838728e+01
1.590492555009680018e+02,-1.752460292352601812e+01
1.642813270498185148e+02,-1.569608225351414887e+01
1.695746042542402563e+02,-1.383185471675267308e+01
1.749299243298588635e+02,-1.193378970860965893e+01
1.803533356266921714e+02,-9.999432152931419182e+00
1.858391881880136225e+02,-8.030712412866016336e+00
1.913914180878556408e+02,-6.028800346905910601e+00
1.970085343465901815e+02,-3.993135017183426783e+00
2.026904780750392376e+02,-1.925854897061498150e+00
2.084342641514841148e+02,1.717262243678945310e-01
2.142442762040406308e+02,2.299982297968163891e+00
2.201133302224078250e+02,4.456597414053582895e+00
2.260455038249431823e+02,6.641828195748701091e+00
2.320409497847326747e+02,8.854998451385753810e+00
2.380944173426049133e+02,1.109278113516062092e+01
2.442068811241838091e+02,1.335608769704384002e+01
2.503725504557749844e+02,1.564147446850331846e+01
2.565906846918221618e+02,1.794804016500031452e+01
2.628603954628099473e+02,2.027482774122280418e+01
2.691862174775246217e+02,2.262338079764598575e+01
2.755502370066487856e+02,2.498496112309476658e+01
2.819635615886195410e+02,2.736518412199071904e+01
2.884132452186246383e+02,2.975777145341776375e+01
2.949016836763370861e+02,3.216244628085141244e+01
3.014268951645192942e+02,3.457795673768885081e+01
3.079778874288560928e+02,3.700109913936185535e+01
3.145610563665268273e+02,3.943240159199195460e+01
3.211589474738157151e+02,4.186607846343018480e+01
3.277822193855258206e+02,4.430359556699156087e+01
3.344158084552867649e+02,4.674206019466733153e+01
3.410595755920360830e+02,4.917942775454559978e+01
3.477055284893189651e+02,5.161316482209736023e+01
3.543533159553772407e+02,5.404126977664464704e+01
3.609945881964184764e+02,5.646119365199304241e+01
3.676269251927432151e+02,5.887267096925757670e+01
3.742400369915229135e+02,6.127167094439731443e+01
3.808331105269105592e+02,6.365624219877336998e+01
3.873984147049690705e+02,6.602501129097281307e+01
3.939300502769504533e+02,6.837501718619759572e+01
4.004198110214606459e+02,7.070475680427671250e+01
4.068651540810395772e+02,7.301113580097921840e+01
4.132575917094318356e+02,7.529263568364292780e+01
4.195908095592187124e+02,7.754641446759201528e+01
4.258609917804355973e+02,7.977190162228887971e+01
4.320604738369094662e+02,8.196525520857854019e+01
4.381801214119941505e+02,8.412486066453266176e+01
4.442145176560351274e+02,8.624904619695755059e+01
4.501559821259006071e+02,8.833424507453688079e+01
4.560013033149335797e+02,9.038082882943970731e+01
4.617428461107745647e+02,9.238538398041497146e+01
4.673708497407754976e+02,9.434622849082144569e+01
4.728787384520175010e+02,9.626101621629278782e+01
4.782663282237881504e+02,9.812945082504558059e+01
4.835165439197010073e+02,9.994719072882622868e+01
4.886300624430857056e+02,1.017148032239574746e+02
4.936006130331916211e+02,1.034302933187663029e+02
4.984173410255234558e+02,1.050913481822478843e+02
5.030802771561822055e+02,1.066979483655082248e+02
5.075720640786452691e+02,1.082455680453571745e+02
5.118995656102515568e+02,1.097366965760909210e+02
5.160457051328849047e+02,1.111670194680057762e+02
5.200114214845003744e+02,1.125373800816756642e+02
5.237917198484697110e+02,1.138469611925510492e+02
5.273757810853749106e+02,1.150930440736428011e+02
5.307591704745887000e+02,1.162751170855000566e+02
5.339375838217168848e+02,1.173930514004274244e+02
5.369122389277971479e+02,1.184472418285804309e+02
5.396678717790525752e+02,1.194349966170969708e+02
5.422063260781837926e+02,1.203570009168035426e+02
5.445240221753949754e+02,1.212131502554488520e+02
5.466175288370943690e+02,1.220034046354314086e+02
5.484784113181196972e+02,1.227264602233695143e+02
5.501032614071881426e+02,1.233825897924074582e+02
5.514953684622314540e+02,1.239730868136978188e+02
5.526473077379318966e+02,1.244970239004523194e+02
5.535562125627250225e+02,1.249548747009070837e+02
5.542272914604869811e+02,1.253483463306144188e+02
5.546459917345238182e+02,1.256755893341396018e+02
5.548182658476550841e+02,1.259385532192628148e+02
5.547442209136635256e+02,1.261381501584817499e+02
5.544208636476556649e+02,1.262750727444607577e+02
5.538499362048330568e+02,1.263504822907402314e+02
5.530257685973624575e+02,1.263642126102090799e+02
5.519539995595732762e+02,1.263186135888579571e+02
5.506349212882392976e+02,1.262148629405513844e+02
5.490655307972192531e+02,1.260532448223353583e+02
5.472521992219037656e+02,1.258363247374044960e+02
5.451966819504999648e+02,1.255655850426328186e+02
5.428956239309546845e+02,1.252413366623945734e+02
5.403516621880175990e+02,1.248652217272282741e+02
5.375727342302576517e+02,1.244401226303151589e+02
5.345619777889779698e+02,1.239677919870239577e+02
5.313180938111889873e+02,1.234487939020418992e+02
5.278484803445312536e+02,1.228861332338117336e+02
5.241530476322886898e+02,1.222805529804867888e+02
5.202353163632741371e+02,1.216338460050774870e+02
5.161054418434505351e+02,1.209492577875135026e+02
5.117678213548715007e+02,1.202287067051019278e+02
5.072221959507068618e+02,1.194729337942847280e+02
5.024788745239970922e+02,1.186851677697544289e+02
4.975397965832257228e+02,1.178664246055608089e+02
4.924148962490828012e+02,1.170198264506807249e+02
4.871061709302354075e+02,1.161468433885658840e+02
4.816244215467323215e+02,1.152501772405137501e+02
4.759700399322897511e+02,1.143304719058348553e+02
4.701534127534947061e+02,1.133908076090066288e+02
4.641831568681208182e+02,1.124334227619959421e+02
4.580665687577150038e+02,1.114609368455365939e+02
4.518028559616826669e+02,1.104731025791968335e+02
4.454073665355814455e+02,1.094741001827137552e+02
4.388797932646087929e+02,1.084636082029467730e+02
4.322355079289343962e+02,1.074457089720064147e+02
4.254803727422447537e+02,1.064220237559088247e+02
4.186157015219090454e+02,1.053929422329964609e+02
4.116509614528578140e+02,1.043603527115832321e+02
4.046001902770163952e+02,1.033272373877056083e+02
3.974658219629139921e+02,1.022946756780937108e+02
3.902536995935962523e+02,1.012640453048974507e+02
3.829768067830228802e+02,1.002372146606898013e+02
3.756416740678565134e+02,9.921628634876014985e+01
